Genera;Species;Autor;Department;Province;Municipal;Location;Year;Colector;Collection;Latitude;Longitude;Lat;Long;High;Fount_Geo;Ecoregion;SubEco;References
Partamona;Partamona (Partamona) epiphytophila ;Pedro & Camargo, 2003;Beni ;General José Ballivian;Rurrenabaque;Rurrenabaque;1921;W.M. Mann;AMNH;-14.4407643;-67.5105637;"14°26'26.75""S";"67°30'38.02""W";299;Geo;Sudoeste de la Amazonía;BAPr;Camargo & 2003
Partamona;Partamona (Partamona) mulata ;Moure, in Camargo, 1980;Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.82998;-64.4484558;"14°49'47.92""S";"64°26'54.44""W";168;Original;Sabanas Inundables;SILM;GBIF
Partamona;Partamona (Partamona) mulata ;Moure, in Camargo, 1980;Santa Cruz;Andrés Ibáñez;Santa Cruz de la Sierra;;1952;Kempff, N.M.;;-17.79985112;-63.1666593;"17°47'59.46""S";"63°9'59.97""W";416;Geo;Gran Chaco;Gcha;Camargo & 2003
Partamona;Partamona (Partamona) nhambiquara;Pedro & Camargo, 2003;Beni ;General José Ballivián;Reyes;[Puerto] Cavinas, Rio Beni;1922;W.M. Mann;;-12.53248626;-66.91474948;"12°31'56.95""S";"66°54'53.09""W";157;Original;Sudoeste de la Amazonía;BAIn;GBIF
Partamona;Partamona (Partamona) subtilis;Pedro & Camargo, 2003;Beni ;General José Ballivián;Puerto Menor de Rurrenabaque;Rurrenabaque;1956;Peña L.;;-14.4422;-67.5283;"14°26'31.91""S";"67°31'41.88""W";211;Geo;Sudoeste de la Amazonía;BAPr;Camargo & 2003
Partamona;Partamona (Partamona) yungarum ;Pedro & Camargo, 2003;La Paz;Nor Yungas;Coroico;;1995;Peña L.;;-16.1883964;-67.72788946;"16°11'18.22""S";"67°43'40.4""W";1700;Geo;Yungas;YUN;Camargo & 2003
Partamona;Partamona (Partamona) yungarum ;Pedro & Camargo, 2003;La Paz;Nor Yungas;Coroico;;1955;Walz F.H.;;-16.206276;-67.726821;"16°12'22.59""S";"67°43'36.55""W";1800;Geo;Yungas;YUN;Camargo & 2003
Partamona;Partamona (Partamona) yungarum ;Pedro & Camargo, 2003;La Paz;Sur Yungas;Chulumani (Villa de la Libertad);Chulumani;1955;Peña L.;;-16.4093889;-67.529908;"16°24'33.79""S";"67°31'47.66""W";1843;Geo;Bosques Secos Interandinos;BSIn;Camargo & 2003
Partamona;Partamona (Partamona) yungarum ;Pedro & Camargo, 2003;La Paz;Larecaja;Mapiri;Cerro Paititi, Canthon Maipiri;1955;;;-15.321627;-68.213677;"15°19'17.85""S";"68°12'49.23""W";918;Geo;Yungas;YUN;Camargo & 2003
Partamona;Partamona (Partamona) yungarum ;Pedro & Camargo, 2003;La Paz;Nor Yungas;Coroico;San Jacinto;1955;Peña L.;;-16.2149476;-67.6949572;"16°12'53.81""S";"67°41'41.84""W";1700;Geo;Yungas;YUN;Camargo & 2003
Partamona;Partamona (Partamona) yungarum ;Pedro & Camargo, 2003;Cochabamba;Chapare;Villa Tunari;El Palmar;1948;Peña L.;;-17.121383;-65.559227;"17°7'16.97""S";"65°33'33.21""W";1100;Geo;Yungas;YUN;Camargo & 2003
Plebeia;Plebeia (Nanoplebeia) minima ;(Gribodo, 1893);La Paz;Abel Iturralde;San Buenaaventura;Tumupasa;1921;W.M. Mann;;-14.1527035;-67.8977206;"14°9'9.73""S";"67°53'51.79""W";598;Geo;Sudoeste de la Amazonía;BASu;Schwarz, 1838
Plebeia;Plebeia (Nanoplebeia) minima ;(Gribodo, 1893);Cochabamba;Carrasco;Chimore;Chimore;2021;Cespedes-Llave A.A.;IEB-LAB;-16.995864;-65.149222;"16°59'45.11""S";"65°8'57.19""W";246;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Plebeia;Plebeia (Nanoplebeia) asthenes;Engel, 2021;Cochabamba;Carrasco;Puerto Villarroel;67.5 km NE, Est. Biol. Valle del Sajta, Univ. de San Simón;1999;R. Hanley;SEMC;-17.1092;-64.7978;"17°6'33.12""S";"64°47'52.07""W";224;Original;Sudoeste de la Amazonía;BAPr;Engel, 2021
Plebeia;Plebeia (Plebeia) alvarengai;Moure, 1994;Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Plebeia;Plebeia (Plebeia) alvarengai;Moure, 1994;Cochabamba;Carrasco;Puerto Villarroel;67.5Km NE, Est. Biol. Vale Del Sajita, Univ de San Simon, 300m altitude;1999;Genier, Francois;;-17.109167;-64.797778;"17°6'33""S";"64°47'52""W";300;Original;Sudoeste de la Amazonía;BAPr;GBIF
Plebeia;Plebeia (Plebeia) alvarengai;Moure, 1994;Chuquisaca;Hernando Siles;Monteagudo;Santa Rosa (Ervelin Ortega Segovia);2020;Cespedes-Llave A.A.;IEB-LAB;-19.750421;-63.956418;"19°45'1.51""S";"63°57'23.1""W";1214;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Plebeia;Plebeia (Plebeia) catamarcensis ;Holmberg, 1903;Chuquisaca;Zudañez;Presto;Torco Torco;2014;Churqui. M.;IEB-LAB;-18.833571;-64.768966;"18°50'0.85""S";"64°46'8.27""W";2021;Original;Bosques Secos Interandinos;BSIn;CBC-IEB-USFX
Plebeia;Plebeia (Plebeia) droryana ;(Friese, 1900);Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Plebeia;Plebeia (Plebeia) droryana ;(Friese, 1900);Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.82998;-64.44855;"14°49'47.92""S";"64°26'54.77""W";167;Original;Sabanas Inundables;SILM;GBIF
Plebeia;Plebeia (Plebeia) droryana ;(Friese, 1900);Beni ;Cercado;San Javier;Sirionó (Ibiato y Pata de Águila);2018;Townsend;;-14.8302131;-64.4495717;"14°49'48.76""S";"64°26'58.45""W";167;Geo;Sabanas Inundables;SILM;Townsend et al., 2021
Plebeia;Plebeia (Plebeia) kerri ;Moure, 1950;Santa Cruz;Andrés Ibáñez;Porongo;Porongo;1949;Kerr, W.E.;;-17.853101;-63.30934;"17°51'11.16""S";"63°18'33.62""W";453;Geo;Sudoeste de la Amazonía;BAPr;Moure, 1950
Plebeia;Plebeia (Plebeia) kerri ;Moure, 1950;Santa Cruz;Ichilo;Buena Vista;Parque Amboró;2010;Vit P.;;-17.81660123;-63.8168539;"17°48'59.76""S";"63°49'0.67""W";685;Geo;Sudoeste de la Amazonía;BASu;Ferru?no & Vit, 2013
Plebeia;Plebeia (Plebeia) kerri ;Moure, 1950;Cochabamba;Carrasco;Puerto Villarroel;Villa Montes Florida (Ivirgarzama);2016;Churqui. M.;;-17.057537;-64.996651;"17°3'27.13""S";"64°59'47.94""W";271;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Plebeia;Plebeia (Plebeia) molesta ;(Puls, in Strobel, 1868);Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Angostura (Ana Vibanco);2020;Cespedes-Llave A.A.;IEB-LAB;-19.6259062;-63.8028689;"19°37'33.26""S";"63°48'10.32""W";981;Original;Chaco Serrano;ChaS;CBC-IEB-USFX
Plebeia;Plebeia (Plebeia) mosquito ;(Smith, 1863) ;Santa Cruz;Andrés Ibáñez;Porongo;Porongo;1949;Kerr, W.E.;;-17.853101;-63.30934;"17°51'11.16""S";"63°18'33.62""W";453;Geo;Sudoeste de la Amazonía;BAPr;Moure, 1950
Plebeia;Plebeia (Plebeia) nigrifacies;(Wille, 1960);La Paz;Larecaja;Mapiri;;;;;-15.25001907;-68.16670513;"15°15'0.06""S";"68°10'0.13""W";862;Geo;Yungas;YUN;Camargo, 1988
Plebeia;Plebeia (Plebeia) nigrifacies;(Wille, 1960);La Paz;Sur Yungas;Yanacachi;Anasani (Puente);1972;Peña L.;;-16.35739732;-67.80960153;"16°21'26.63""S";"67°48'34.56""W";1904;Geo-C;Yungas;YUN;GBIF
Plebeia;Plebeia (Plebeia) nigrifacies;(Wille, 1960);Cochabamba;Chapare;Villa Tunari;El Palmar;1950;Zischka, M;;-17.109988;-65.549448;"17°6'35.95""S";"65°32'58.01""W";900;Geo;Yungas;YUN;Wille, 1960
Plebeia;Plebeia (Plebeia) nigrifacies;(Friese, 1900) comb. nov.;Cochabamba;Chapare;Villa Tunari;El Palmar;1950;Zischka, M;;-17.109988;-65.549448;"17°6'35.95""S";"65°32'58.01""W";900;Geo;Yungas;YUN;Melo, 2016
Plebeia;Plebeia (Plebeia) nigrifacies;(Friese, 1900) comb. nov.;La Paz;Sur Yungas;Yanacachi;Anasani (Puente);1972;G.E. Bohart;;-16.35739732;-67.80960153;"16°21'26.63""S";"67°48'34.56""W";1904;Geo-C;Yungas;YUN;GBIF
Plebeia;Plebeia (Plebeia) peruvicola;Moure, 1994;Santa Cruz;Ñuflo de Chávez;Concepción;Alta Vista;2022;;;-16.0975833;-61.8910278;"16°5'51.29""S";"61°53'27.7""W";410;Original;Bosque Seco Chiquitano;BSChi;Morón et al., 2023
Plebeia;Plebeia (Plebeia) phrynostoma ;Moure, 2004;Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Plebeia;Plebeia (Plebeia) remota ;(Holmberg, 1903);Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Plebeia;Plebeia (Plebeia) remota ;(Holmberg, 1903);La Paz;Murillo;Nuestra Señora de La Paz;Zongo;;;;-16.100286;-68.052222;"16°6'1.02""S";"68°3'7.99""W";1939;Geo;Yungas;YUN;Camargo, 1988
Ptilotrigona ;Ptilotrigona (Ptilotrigona) lurida ;(Smith, 1854);Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.8301773;-64.4485321;"14°49'48.63""S";"64°26'54.71""W";162;Original;Sabanas Inundables;SILM;Montaño, 1996
Ptilotrigona ;Ptilotrigona (Ptilotrigona) lurida ;(Smith, 1854);Beni ;Iténez;Magdalena;Rio Itenez, about 4 km above Costa Marques (Brazil);1964;John K. Bouseman & J. Lussenhop;;-12.472222;-64.190833;"12°28'19.99""S";"64°11'26.99""W";138;Original;Sudoeste de la Amazonía;BAIn;GBIF
Ptilotrigona ;Ptilotrigona (Ptilotrigona) lurida ;(Smith, 1854);Beni ;Iténez;Magdalena;Rio Itenez at jct w Rio Baures;1964;John K. Bouseman;;-13.140556;-63.778056;"13°8'26""S";"63°46'41""W";141;Original;Sabanas Inundables;SILM;GBIF
Ptilotrigona ;Ptilotrigona (Ptilotrigona) lurida ;(Smith, 1854);La Paz;Nor Yungas;Coroico;Coroico;;;;-16.1833;-67.7333;"16°10'59.87""S";"67°43'59.87""W";1498;Original;Yungas;YUN;GBIF
Ptilotrigona ;Ptilotrigona (Ptilotrigona) lurida ;(Smith, 1854);Beni ;Iténez;Magdalena;Rio Itenez (5 km SW of Costa Marques);1964;John K. Bouseman & J. Lussenhop;;-12.4884083;-64.2587214;"12°29'18.26""S";"64°15'31.39""W";162;Geo-C;Sudoeste de la Amazonía;BAIn;GBIF
Ptilotrigona ;Ptilotrigona (Ptilotrigona) lurida ;(Smith, 1854);Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Baryorygma) bipunctata ;(Lepeletier, 1836);La Paz;Larecaja;Mapiri;;;;;-15.310739;-68.216949;"15°18'38.66""S";"68°13'1.01""W";636;Geo;Yungas;YUN;Camargo, 1988
Scaptotrigona;Scaptotrigona (Baryorygma) bipunctata ;(Lepeletier, 1836);La Paz;Abel Iturralde;Ixiamas;Santa Fe;2005;;;-13.768211;-68.1272856;"13°46'5.55""S";"68°7'38.22""W";262;Geo;Cerrado;CePac;Tejada, 2006
Scaptotrigona;Scaptotrigona (Baryorygma) bipunctata ;(Lepeletier, 1836);Chuquisaca;Hernando Siles;Monteagudo;Santa Rosa (Ervelin Ortega Segovia);2020;Cespedes-Llave A.A.;IEB-LAB;-19.750421;-63.956418;"19°45'1.51""S";"63°57'23.1""W";1214;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Baryorygma) bipunctata ;(Lepeletier, 1836);Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Angostura (Ana Vibanco);2020;Cespedes-Llave A.A.;IEB-LAB;-19.6259062;-63.8028689;"19°37'33.26""S";"63°48'10.32""W";981;Original;Chaco Serrano;ChaS;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Baryorygma) fimbriata;Engel, 2022 ;Beni ;Yacuma;Santa Ana (de Yacuma);Beni Biological Station, approx 40 km NE of San Borja, Palm Camp;1988;Brooks, Robert;;-14.64005157;-66.30065215;"14°38'24.18""S";"66°18'2.34""W";180;Original;Sudoeste de la Amazonía;BAPr;Engel, 2022b
Scaptotrigona;Scaptotrigona (Baryorygma) fimbriata;Engel, 2022 ;Santa Cruz;Ichilo;Buena Vista;3.7 km SSE Buena Vista Hotel Flora y Fauna;2002;R. Leschen;;-17.49917;-63.5525;"17°29'57.01""S";"63°33'9""W";387;Original;Bosque Seco Chiquitano;BSChi;Engel, 2022b
Scaptotrigona;Scaptotrigona (Baryorygma) tricolorata ;Camargo, 1988;Cochabamba;Chapare;Villa Tunari;Cristal Mayu;1949;Peña L.;;-17.00770143;-65.64394212;"17°0'27.72""S";"65°38'38.19""W";523;Geo-C;Sudoeste de la Amazonía;BASu;GBIF
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Chuquisaca;Hernando Siles;Monteagudo;Alto Divisadero (casa Luis Barriga Dias);2020;Cespedes-Llave A.A.;IEB-LAB;-19.717575;-63.971652;"19°43'3.27""S";"63°58'17.94""W";1368;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Santa Cruz;Andrés Ibáñez;Porongo;Porongo;1949;Kerr, W.E.;;-17.853101;-63.30934;"17°51'11.16""S";"63°18'33.62""W";453;Geo;Sudoeste de la Amazonía;BAPr;Moure, 1950
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Santa Cruz;Chiquitos;San José;San Jose de Chiquitos;1949;Kerr, W.E.;;-17.84344884;-60.73390291;"17°50'36.41""S";"60°44'2.05""W";294;Geo;Cerrado;CeCha;Moure, 1950
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Santa Cruz;Ñuflo De Chávez;Concepción;Alta Vista;2020;;;-16.0975;-61.89083333;"16°5'51""S";"61°53'26.99""W";405;Original;Bosque Seco Chiquitano;BSChi;FCBC, 2021
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;La Paz;Abel Iturralde;Ixiamas;Santa Fe;2005;;;-13.768211;-68.1272856;"13°46'5.55""S";"68°7'38.22""W";262;Geo;Cerrado;CePac;Tejada, 2006
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Santa Cruz;Ichilo;San Carlos;;;Ferrufino, U;;-17.4105038;-63.7282753;"17°24'37.81""S";"63°43'41.79""W";319;Geo;Bosque Seco Chiquitano;BSChi;Ferrufino, 2013
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.8301773;-64.4485321;"14°49'48.63""S";"64°26'54.71""W";162;Original;Sabanas Inundables;SILM;Montaño, 1996
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Beni ;Cercado;San Javier;Sirionó (Ibiato y Pata de Águila);2018;Townsend;;-14.8302131;-64.4495717;"14°49'48.76""S";"64°26'58.45""W";167;Geo;Sabanas Inundables;SILM;Townsend et al., 2021
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Santa Cruz;Chiquitos;Roboré;Robore;1959;;;-18.334;-59.761;"18°20'2.39""S";"59°45'39.6""W";260;Original;Cerrado;CeCha;GBIF
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Santa Cruz;Florida;Mairana;Mairana;1954;J. Munro;;-18.0597;-63.9105;"18°3'34.91""S";"63°54'37.79""W";2324;Original;Yungas;Yun;GBIF
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;La Paz;Nor Yungas;Coroico;Coroico;1972;Bohart G.E. ;;-16.1897;-67.7267;"16°11'22.91""S";"67°43'36.11""W";1750;Original;Yungas;Yun;GBIF
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Beni ;Abel Iturralde;San Buenaventura;Rurrenabaque;1956;Peña L.;;-14.46667;-67.56667;"14°28'0.01""S";"67°34'0.01""W";565;Original;Sudoeste de la Amazonía;BASu;GBIF
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Beni ;Yacuma;Santa Ana (de Yacuma);;1988;Brooks, Robert;;-14.640067;-66.300683;"14°38'24.24""S";"66°18'2.45""W";181;Original;Sudoeste de la Amazonía;BAPr;GBIF
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Eoscaptotrigona) polysticta; Moure, 1950;Beni ;Cercado;Trinidad;Área Protegida Municipal Ibaré Mamoré ;2022;Paredes E.;;-14.830533;-64.975783;"14°49'49.91""S";"64°58'32.81""W";166;Original;Sudoeste de la Amazonía;BAIn;Paredes et al., 2022
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Santa Cruz;Andrés Ibáñez;Porongo;Porongo;1949;Kerr, W.E.;;-17.853101;-63.30934;"17°51'11.16""S";"63°18'33.62""W";453;Geo;Sudoeste de la Amazonía;BAPr;Moure, 1950
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Santa Cruz;Chiquitos;San José;San Jose de Chiquitos;1949;Kerr, W.E.;;-17.84344884;-60.73390291;"17°50'36.41""S";"60°44'2.05""W";294;Geo;Cerrado;CeCha;Moure, 1950
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Tarija;Gran Chaco;Villa Montes;ADACHACO (Aguaray, Capirenda, Chimeo, Tahiguati, Tarairí, Tiguipa y Tucainti);2009;;;-21.3009272;-63.432538;"21°18'3.33""S";"63°25'57.13""W";377;Geo;Gran Chaco;Gcha;Clemente & Lahore, 2010
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);La Paz;Abel Iturralde;Ixiamas;Santa Fe;2005;;;-13.768211;-68.1272856;"13°46'5.55""S";"68°7'38.22""W";262;Geo;Cerrado;CePac;Tejada, 2006
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Santa Cruz;Ichilo;San Carlos;;;Ferrufino, U;;-17.4105038;-63.7282753;"17°24'37.81""S";"63°43'41.79""W";319;Geo;Bosque Seco Chiquitano;BSChi;Ferrufino, 2013
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Beni ;Cercado;San Javier;Sirionó (Ibiato y Pata de Águila);2018;Townsend;;-14.8302131;-64.4495717;"14°49'48.76""S";"64°26'58.45""W";167;Geo;Sabanas Inundables;SILM;Townsend et al., 2021
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Santa Cruz;Ñuflo de Chávez;Concepción;Lomerío (San Antonio de Lomerio);2018;Townsend;;-16.7682967;-61.8102462;"16°46'5.86""S";"61°48'36.88""W";395;Geo;Cerrado;CeChi;Townsend et al., 2021
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Beni ;Yacuma;Santa Ana (de Yacuma);;1988;Brooks, Robert;;-14.640067;-66.300683;"14°38'24.24""S";"66°18'2.45""W";181;Original;Sudoeste de la Amazonía;BAPr;GBIF
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.8301773;-64.4485321;"14°49'48.63""S";"64°26'54.71""W";162;Original;Sabanas Inundables;SILM;GBIF
Scaptotrigona;Scaptotrigona (Gymnotrigona) depilis ;(Moure, 1942);Santa Cruz;Florida;Mairana;Mairana;1954;J. Munro;;-18.0597;-63.9105;"18°3'34.91""S";"63°54'37.79""W";2324;Original;Yungas;Yun;GBIF
Scaptotrigona;Scaptotrigona (Gymnotrigona) jujuyensis ;(Schrottky, 1911);Chuquisaca;Hernando Siles;Monteagudo;Santa Rosa (Ervelin Ortega Segovia);2020;Cespedes-Llave A.A.;IEB-LAB;-19.750421;-63.956418;"19°45'1.51""S";"63°57'23.1""W";1214;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Gymnotrigona) jujuyensis ;(Schrottky, 1911);Chuquisaca;Hernando Siles;Monteagudo;Cahuayuri (Mamerto Garnica Ruiz);2020;Cespedes-Llave A.A.;IEB-LAB;-19.765056;-63.967074;"19°45'54.2""S";"63°58'1.46""W";1219;Original;Bosque Tucumano - Boliviano;BTBo;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Gymnotrigona) jujuyensis ;(Schrottky, 1911);Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Rancho Angosto (Ana Vibanco);2020;Cespedes-Llave A.A.;IEB-LAB;-19.628253;-63.806093;"19°37'41.71""S";"63°48'21.93""W";974;Original;Chaco Serrano;ChaS;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Gymnotrigona) nuda;Engel, 2022 ;Beni ;Yacuma;Santa Ana (de Yacuma);Beni Biological Station, approx 40 km NE of San Borja, Palm Camp;1988;Brooks, Robert;;-14.64005157;-66.30065215;"14°38'24.18""S";"66°18'2.34""W";180;Original;Sudoeste de la Amazonía;BAPr;Engel, 2022b
Scaptotrigona;Scaptotrigona (Scaptotrigona) grueteri;Engel, 2022 ;La Paz;Sur Yungas;Chulumani (Villa de la Libertad);Apa Apa Ecol. Reserve;2001;J.S. Ashe, R.S. Hanley;;-16.34983;-67.505;"16°20'59.38""S";"67°30'17.99""W";2105;Original;Yungas;YUN;Engel, 2022c
Scaptotrigona;Scaptotrigona (Scaptotrigona) grueteri;Engel, 2022 ;La Paz;Nor Yungas;Coroico;San Jacinto (San Tacinto);1955;Peña L.;;-16.2149476;-67.6949572;"16°12'53.81""S";"67°41'41.84""W";1700;Geo;Yungas;YUN;Engel, 2022c
Scaptotrigona;Scaptotrigona (Scaptotrigona) nigrohirta;Nogueira & Santos-Silva 2022;Cochabamba;Carrasco;Chimore;Yuqui;2007;D.W. Roubik ;;-16.503005;-64.727877;"16°30'10.81""S";"64°43'40.35""W";200;Geo;Sudoeste de la Amazonía;BAPr;Stearman,  et al., 2007
Scaptotrigona;Scaptotrigona (Scaptotrigona) postica ;(Latreille, 1807);Beni ;Cercado;Trinidad;Ibiato, Beni;1992;Montaño, M.E.;;-14.8301773;-64.4485321;"14°49'48.63""S";"64°26'54.71""W";162;Original;Sabanas Inundables;SILM;Montaño, 1996
Scaptotrigona;Scaptotrigona (Scaptotrigona) postica ;(Latreille, 1807);Santa Cruz;Cordillera;Charagua;Kopere Loma, La Brecha (Central Intercomunal de la Capitanía de Mujeres de Isoso (CIMCI));2002;Martinez & Cuéllar;;-19.595447;-62.57853;"19°35'43.6""S";"62°34'42.7""W";452;Geo;Gran Chaco;Gcha;Martínez & Cuéllar, 2004
Scaptotrigona;Scaptotrigona (Scaptotrigona) semiflava;Engel, 2022 ;Santa Cruz;Sara;Portachuelo;Nueva Moca (Nueva Moka near of Burgos Grande );1951;Walz F.H.;;-17.31667;-63.55;"17°19'0.01""S";"63°32'59.99""W";289;Geo;Bosque Seco Chiquitano;BSChi;Engel, 2022c
Scaptotrigona;Scaptotrigona (Scaptotrigona) turusiri ;(Janvier, 1955);La Paz;Sur Yungas;Yanacachi;Yanacachi;1932;Janvier;;-16.398774;-67.73836;"16°23'55.58""S";"67°44'18.09""W";2019;Original;Yungas;YUN;Camargo & Pedro, 2007
Scaptotrigona;Scaptotrigona (Scaptotrigona) xanthotricha ;Moure, 1950;Santa Cruz;Ichilo;San Carlos;;;Ferrufino, U;;-17.4105038;-63.7282753;"17°24'37.81""S";"63°43'41.79""W";319;Geo;Bosque Seco Chiquitano;BSChi;Ferrufino, 2013
Scaptotrigona;Scaptotrigona (Scaptotrigona) xanthotricha ;Moure, 1950;Cochabamba;Chapare;Villa Tunari;Chipiriri (Meliponario Tua Ta Uypi);2020;Lovera R & Cespedes A.A.;IEB-LAB;-16.913937;-65.3960478;"16°54'50.17""S";"65°23'45.77""W";270;Original;Sudoeste de la Amazonía;BAPr;CBC-IEB-USFX
Scaptotrigona;Scaptotrigona (Scaptotrigona) xanthotricha ;Moure, 1950;La Paz;Larecaja;Mapiri;;;;;-15.25001907;-68.16670513;"15°15'0.06""S";"68°10'0.13""W";862;Geo;Yungas;YUN;Camargo, 1988
Scaptotrigona;Scaptotrigona (Scaptotrigona) yungasensis;Engel, 2022 ;Cochabamba;Chapare;Villa Tunari;El Palmar;1950;Zischka, M;;-17.109988;-65.549448;"17°6'35.95""S";"65°32'58.01""W";900;Geo;Yungas;YUN;Engel, 2022a
Scaptotrigona;Scaptotrigona (Scaptotrigona) yungasensis;Engel, 2022 ;La Paz;Abel Iturralde;San Buenaventura;Altamarani;1966;Peña L.;;-14.33187334;-67.56067979;"14°19'54.74""S";"67°33'38.44""W";219;Geo;Sudoeste de la Amazonía;BAPr;Engel, 2022a
